Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
2015-07-06 00:00:00,273.37,14353475.0,3923809460.75,34689913.20339999,38550.0,0.4546399588235294,4.0,1183.0,6.9,417483.872021312,49402014931.22746,1169750.23,29.305557,1.2318419422632392,7.708860690255107,276989.0,151741.0,74747678,143911.0,78673.0,1530520.87731597,347366.0,94959442.0
2015-07-07 00:00:00,267.26,14357175.0,3837098590.5,19945122.9012,38664.0,0.7767134594594594,1.0,1483.0,8.55,363456.5474067893,49402014931.22746,1000621.44,44.63938234,1.1808650072894606,4.955509530955174,295662.0,201921.0,74949599,195298.0,84893.0,1344477.33376933,317056.0,84736311.0
2015-07-08 00:00:00,269.68,14361025.0,3872881222.0,23318029.0224,38779.0,0.7486678571428573,3.0,1217.0,11.0,378191.27230165905,49402014931.22746,1051752.0,50.05174109,1.5190988181696876,5.247739746532282,273054.0,200420.0,75150019,197841.0,77916.0,1278925.2153625,256731.0,69235259.0
2015-07-09 00:00:00,270.68,14364475.0,3888176093.0,21019886.5536,38875.0,0.7004046811594203,1.0,861.0,8.716666666666667,338898.6725820062,49402014931.22746,945214.56,42.450817799999996,1.447244378942344,5.0491691328084105,263045.0,187202.0,75337221,179359.0,73146.0,1298475.19061253,241286.0,65311331.0
2015-07-10 00:00:00,286.98,14368375.0,4123436257.500001,59110516.6256,38983.0,0.6986762243589743,1.0,794.0,11.516666666666667,383102.8472666158,49402014931.22746,1130127.24,38.9927783,1.069768498038333,5.2689777935259485,273833.0,214487.0,75551708,213672.0,115281.0,1780454.01323947,368117.0,105642225.0
2015-07-11 00:00:00,293.5,14372000.0,4218182000.0,27899785.5166,39085.0,0.7051406896551723,0.0,836.0,9.316666666666666,356089.1849593544,49402014931.22746,1074503.5,36.93888783,1.5996136390009368,6.25977850534803,278810.0,171652.0,75723360,171529.0,97712.0,1354466.27273041,228868.0,67172689.0
2015-07-12 00:00:00,309.3,14375450.0,4446326685.0,36841514.7955,39190.0,0.7659570797101449,2.0,819.0,9.75,350384.7518093985,51076366303.481926,1081003.5,45.57106997,1.314870278063598,5.280167929311432,271999.0,204729.0,75928089,204511.0,114645.0,1292504.56926801,265806.0,82213700.0
2015-07-13 00:00:00,289.9,14379075.0,4168493842.5,45327383.28900001,39299.0,0.7572038344827586,2.0,753.0,8.883333333333333,368157.89139393327,51076366303.481926,1060744.1,34.05650153,1.5767761078632965,6.008451813166271,232590.0,176542.0,76104631,176542.0,114223.0,1331647.86293933,232056.0,67272969.0
2015-07-14 00:00:00,292.87,14382550.0,4212217418.5,19282710.745200004,39397.0,0.7081162230215827,2.0,941.0,9.283333333333333,352923.77175004635,51076366303.481926,1025923.61,28.01547123,1.5552474539812309,8.570289206145004,229381.0,119707.0,76224338,119332.0,72653.0,1286400.63957625,225237.0,65965298.0
2015-07-15 00:00:00,290.95,14386400.0,4185723080.0,16198111.6374,39504.0,0.6968850194805195,1.0,780.0,7.583333333333332,391009.0708597636,51076366303.481926,1128304.1,28.01849933,1.831606302509917,9.222691678927578,234754.0,122340.0,76346678,116425.0,72230.0,1268311.65074534,211727.0,61601890.0
2015-07-16 00:00:00,275.76,14389800.0,3968131248.0,37845406.465,39596.0,0.6766855220588235,5.0,881.0,8.583333333333334,345306.711928103,51076366303.481926,945029.52,27.19002001,1.2970928127395858,8.303426000773204,228231.0,113812.0,76460490,111183.0,65742.0,1473628.09826177,264206.0,72857510.0
2015-07-17 00:00:00,277.99,14393400.0,4001221266.0,20736136.5498,39696.0,0.6997647708333333,5.0,1003.0,8.433333333333334,365618.87145328545,51076366303.481926,1007435.76,24.85055473,1.6852862176472403,8.534119680130116,214161.0,118048.0,76578538,110715.0,69152.0,1229550.44065827,215038.0,59778318.0
2015-07-18 00:00:00,278.08,14397400.0,4003628992.0,18946351.3575,39795.0,0.6226059125,0.0,748.0,7.7666666666666675,406243.19050365046,51076366303.481926,1124555.52,44.79302014,2.271318098368503,9.323358398898996,219461.0,120617.0,76699155,105710.0,75379.0,947779.37342094,178046.0,49511142.0
2015-07-19 00:00:00,276.09,14400975.0,3975965187.75,8742289.1732,39888.0,0.6554952517482517,2.0,653.0,8.016666666666667,363079.85151263775,51076366303.481926,991991.37,18.96201852,3.067895288883062,7.367567344756132,242814.0,134643.0,76833798,129223.0,95308.0,751333.20894044,117116.0,32334590.0
2015-07-20 00:00:00,278.26,14404575.0,4008217039.5,14852544.954000002,39960.0,0.5062574930555556,0.0,693.0,7.333333333333332,365618.87145328545,51076366303.481926,1011196.84,34.33022074,1.9979322152735055,8.993212735681253,216715.0,112440.0,76946238,105702.0,63494.0,949290.19068794,181888.0,50612170.0
2015-07-21 00:00:00,278.97,14408075.0,4019420682.750001,13870878.4529,40024.0,0.4609679928571428,1.0,649.0,8.3,355462.79169069417,51076366303.481926,984206.16,28.07981875,1.6836178420523773,7.977872202452844,240028.0,123367.0,77069605,117682.0,75351.0,1096580.92504881,209549.0,58457812.0
2015-07-22 00:00:00,277.54,14411750.0,3999837095.000001,14152237.6068,40101.0,0.5270542176870748,0.0,718.0,8.6,373235.9312752289,51076366303.481926,1028008.16,29.63588801,1.9972221392633376,6.968601952277657,270355.0,147520.0,77217125,143934.0,101123.0,1030804.422919,185458.0,51471899.0
